Campaign_ID,Campaign_Name,Channel,Campaign_Date,Impressions,Clicks,Spend
2078,LungStrong,YouTube,04/07/2025,113298,7606,14121
2079,Diabetes Plus,Google,18/05/2025,78253,5243,10495
2080,LungStrong,YouTube,01/02/2025,81134,6898,16809
2081,HeartAware,Google,05/07/2025,143188,2791,21312
2082,HeartAware,Google,18/04/2025,70506,4401,20604
2083,CancerCare,Google,14/04/2025,89261,1942,23867
2084,LungStrong,Google,13/12/2025,89319,1217,32957
2085,LungStrong,Facebook,11/06/2025,158519,1554,24898
2086,LungStrong,YouTube,19/01/2025,203470,3293,13454
2087,LungStrong,YouTube,26/12/2025,182261,1713,6610
2088,HeartAware,Facebook,21/11/2025,136083,4516,23025
2089,HeartAware,YouTube,13/10/2025,226242,3709,21578
2090,Diabetes Plus,YouTube,21/06/2025,99115,1557,21682
2091,LungStrong,LinkedIn,15/08/2025,199975,5808,9320
2092,HeartAware,Google,06/04/2025,205068,3578,25329
2093,HeartAware,Facebook,26/08/2025,108242,4305,31074
2094,HeartAware,Google,03/06/2025,70434,6022,16403
2095,LungStrong,Google,19/12/2025,57653,1310,29381
2096,HeartAware,LinkedIn,26/06/2025,135151,5146,21018
2097,LungStrong,YouTube,19/10/2025,220683,7105,16372
2098,LungStrong,Facebook,08/10/2025,238273,7837,13265
2099,CancerCare,YouTube,27/04/2025,91243,4150,15409
2100,LungStrong,YouTube,26/07/2025,56020,3297,26796
2101,LungStrong,Google,21/01/2025,116280,4744,9312
2102,LungStrong,Facebook,11/11/2025,67152,7585,34918
2103,HeartAware,Google,12/07/2025,85139,7862,10757
2104,CancerCare,Google,28/10/2025,189564,2777,19547
2105,CancerCare,YouTube,03/02/2025,182937,2758,13303
2106,Diabetes Plus,Google,13/01/2025,127935,2238,9382
2107,CancerCare,Google,06/08/2025,157107,7017,24338
2108,CancerCare,Facebook,16/11/2025,57421,2934,7467
2109,LungStrong,Facebook,19/12/2025,77437,2225,10130
2110,LungStrong,LinkedIn,17/07/2025,159877,1478,21070
2111,HeartAware,Google,05/02/2025,136342,7225,33059
2112,LungStrong,Google,09/04/2025,69703,6784,16545
2113,CancerCare,Facebook,10/09/2025,177201,6282,19020
2114,HeartAware,Google,08/03/2025,78355,2047,26369
2115,LungStrong,YouTube,27/12/2025,220610,7369,15814
2116,Diabetes Plus,Google,29/05/2025,98829,2700,19364
2117,CancerCare,YouTube,03/05/2025,232236,4033,11377
2118,LungStrong,YouTube,23/06/2025,117709,1843,14050
2119,HeartAware,YouTube,13/02/2025,55648,4019,29291
2120,HeartAware,YouTube,30/08/2025,245943,1037,23898
2121,Diabetes Plus,YouTube,27/09/2025,156646,7670,21606
2122,LungStrong,YouTube,29/09/2025,230779,4734,21203
2123,LungStrong,YouTube,21/12/2025,189683,4384,24706
2124,Diabetes Plus,Facebook,02/10/2025,86402,3480,23434
2125,LungStrong,YouTube,15/12/2025,217032,7353,32075
2126,Diabetes Plus,YouTube,16/02/2025,60771,7935,5389
2127,LungStrong,YouTube,30/11/2025,57083,1426,14853
2128,LungStrong,Google,29/09/2025,142093,4753,20307
2129,CancerCare,LinkedIn,20/01/2025,160612,1969,12242
2130,LungStrong,Google,09/04/2025,116185,1601,32031
2131,HeartAware,YouTube,23/07/2025,166994,6727,15651
2132,LungStrong,YouTube,08/11/2025,200205,4678,6226
2133,LungStrong,Facebook,08/12/2025,123345,5915,5523
2134,HeartAware,YouTube,30/03/2025,67779,3817,15643
2135,Diabetes Plus,Facebook,23/08/2025,51216,2533,30446
2136,LungStrong,YouTube,25/01/2025,87862,3309,9220
2137,Diabetes Plus,Google,12/02/2025,159894,4190,32025
2138,CancerCare,Google,04/07/2025,129438,5744,8128
2139,HeartAware,YouTube,07/08/2025,96330,2661,10741
2140,CancerCare,YouTube,07/12/2025,101407,5954,13554
2141,CancerCare,Google,25/01/2025,102726,7218,21382
2142,CancerCare,YouTube,01/05/2025,96337,7155,16130
2143,HeartAware,Google,22/03/2025,231912,1868,27895
2144,Diabetes Plus,Google,25/11/2025,180459,5080,14840
2145,HeartAware,Google,20/07/2025,96573,6083,27608
2146,HeartAware,Facebook,26/02/2025,242801,3082,10283
2147,LungStrong,YouTube,19/03/2025,175078,4702,7712
2148,LungStrong,Facebook,05/06/2025,181419,1819,20863
2149,LungStrong,YouTube,04/06/2025,222542,4636,9766
2150,Diabetes Plus,YouTube,23/11/2025,89071,2314,8621
2151,Diabetes Plus,YouTube,18/01/2025,112286,3758,13607
2152,Diabetes Plus,YouTube,28/11/2025,184005,1935,34049
2153,LungStrong,Facebook,26/05/2025,153603,3247,17875
2154,HeartAware,YouTube,14/01/2025,141302,7051,29205
2155,LungStrong,YouTube,10/01/2025,61627,5353,32885
2156,Diabetes Plus,Google,20/04/2025,209217,4877,24777
2157,CancerCare,LinkedIn,05/06/2025,236198,1313,13997
2158,HeartAware,Google,03/10/2025,145911,4579,8700
2159,HeartAware,YouTube,31/01/2025,88954,3339,29383
2160,HeartAware,YouTube,22/07/2025,148758,4152,11661
2161,LungStrong,YouTube,29/11/2025,102435,1346,14874
2162,LungStrong,LinkedIn,06/10/2025,227492,4746,9013
2163,Diabetes Plus,LinkedIn,12/06/2025,165781,6019,17583
2164,LungStrong,Facebook,17/08/2025,180400,7039,31735
2165,CancerCare,YouTube,27/04/2025,241400,2510,14959
2166,LungStrong,YouTube,15/11/2025,151523,2071,14504
2167,LungStrong,YouTube,27/09/2025,123342,6327,29131
2168,LungStrong,YouTube,20/04/2025,224527,4901,32171
2169,HeartAware,Facebook,15/08/2025,67920,5083,29234
2170,LungStrong,YouTube,11/10/2025,116907,6764,34673
2171,LungStrong,Google,14/10/2025,209524,3184,15742
2172,HeartAware,YouTube,28/06/2025,62224,2709,16093
2173,LungStrong,Facebook,25/12/2025,87521,6925,22897
2174,LungStrong,Facebook,28/04/2025,130541,5393,21051
2175,LungStrong,Google,04/09/2025,58405,5834,17806
2176,LungStrong,YouTube,22/09/2025,184562,1824,20516
2177,LungStrong,Google,27/02/2025,202431,3769,26252
2178,HeartAware,YouTube,28/09/2025,185633,6663,33124
2179,LungStrong,Facebook,20/10/2025,71883,1500,29643
2180,LungStrong,Google,07/03/2025,81419,2519,20505
2181,LungStrong,Google,12/01/2025,245891,6844,9161
2182,LungStrong,LinkedIn,15/07/2025,183847,6815,11729
2183,HeartAware,YouTube,19/04/2025,228354,6031,18093
2184,HeartAware,Google,26/08/2025,205820,2357,31252
2185,LungStrong,Google,11/07/2025,100946,4468,14009
2186,HeartAware,YouTube,03/04/2025,189860,6241,27994
2187,LungStrong,YouTube,14/01/2025,55785,2218,32411
2188,HeartAware,Google,13/02/2025,234367,6396,29121
2189,Diabetes Plus,LinkedIn,07/03/2025,135193,5041,15976
2190,LungStrong,YouTube,23/08/2025,79431,3352,24100
2191,Diabetes Plus,YouTube,15/04/2025,162434,4310,6808
2192,LungStrong,YouTube,22/04/2025,105878,6192,9323
2193,Diabetes Plus,LinkedIn,16/10/2025,87741,6846,16082
2194,LungStrong,YouTube,14/11/2025,146629,5907,30163
2195,Diabetes Plus,YouTube,14/03/2025,246551,1895,30650
2196,HeartAware,YouTube,12/10/2025,221239,7311,12968
2197,Diabetes Plus,YouTube,28/12/2025,87502,6397,5024
2198,Diabetes Plus,Facebook,18/07/2025,146183,2249,10132
2199,LungStrong,YouTube,10/03/2025,185599,6297,19327
2200,LungStrong,Google,17/03/2025,195036,7207,15621
2201,HeartAware,YouTube,31/05/2025,102632,5187,6339
2202,HeartAware,YouTube,24/09/2025,70629,2163,8196
2203,Diabetes Plus,YouTube,09/05/2025,84764,5038,30575
2204,LungStrong,YouTube,31/05/2025,133963,7046,22211
2205,LungStrong,YouTube,24/12/2025,139071,2438,22049
2206,LungStrong,YouTube,29/08/2025,72950,2764,25683
2207,CancerCare,Google,12/12/2025,123444,1230,33189
2208,LungStrong,YouTube,05/04/2025,64559,3228,13979
2209,Diabetes Plus,YouTube,22/07/2025,122654,4080,18172
2210,LungStrong,Google,28/07/2025,100719,7400,22008
2211,Diabetes Plus,YouTube,28/01/2025,139110,1818,12146
2212,Diabetes Plus,YouTube,13/04/2025,169392,7962,14478
2213,Diabetes Plus,YouTube,24/09/2025,194532,7088,20685
2214,Diabetes Plus,Google,05/10/2025,116373,6103,31719
2215,LungStrong,YouTube,07/11/2025,72857,3775,26598
2216,LungStrong,Facebook,06/09/2025,201015,7413,18789
2217,Diabetes Plus,Facebook,12/09/2025,186930,1417,17060
2218,LungStrong,YouTube,11/07/2025,189861,6733,19811
2219,LungStrong,YouTube,12/08/2025,179972,3883,33348
2220,LungStrong,YouTube,06/02/2025,161693,7573,34384
2221,HeartAware,YouTube,08/02/2025,88078,3902,17055
2222,LungStrong,LinkedIn,06/01/2025,72358,1780,15400
2223,HeartAware,Facebook,08/05/2025,164008,4231,23940
2224,LungStrong,Google,01/09/2025,214291,4672,23835
2225,LungStrong,YouTube,13/01/2025,142194,7121,8014
2226,LungStrong,YouTube,14/07/2025,96322,4086,9799
2227,LungStrong,YouTube,27/12/2025,242319,7144,7534
2228,Diabetes Plus,YouTube,10/04/2025,242286,3146,9494
2229,LungStrong,Google,22/08/2025,108963,5196,30886
2230,HeartAware,YouTube,22/02/2025,248333,3163,11304
2231,LungStrong,Google,29/11/2025,112006,5219,30372
2232,HeartAware,Google,06/09/2025,248854,5230,16986
2233,HeartAware,LinkedIn,22/09/2025,135378,1926,14052
2234,LungStrong,Google,15/09/2025,80900,2757,25620
2235,LungStrong,Google,17/06/2025,177562,5753,23468
2236,LungStrong,Facebook,23/07/2025,178815,3682,26761
2237,HeartAware,Google,09/01/2025,119717,3938,23147
2238,HeartAware,LinkedIn,19/06/2025,233793,5944,32118
2239,LungStrong,YouTube,14/07/2025,155016,6988,18761
2240,LungStrong,YouTube,30/07/2025,158212,7670,27791
2241,Diabetes Plus,Google,10/07/2025,170057,2391,28257
2242,LungStrong,YouTube,31/03/2025,169861,4063,32509
2243,HeartAware,Google,21/12/2025,181248,1046,17710
2244,LungStrong,YouTube,26/05/2025,109436,5355,31536
2245,CancerCare,YouTube,18/09/2025,187174,7045,22133
2246,LungStrong,Google,20/11/2025,88768,4901,15056
2247,HeartAware,Facebook,28/06/2025,140298,7620,13383
2248,LungStrong,Google,19/07/2025,96430,5711,17094
2249,HeartAware,Google,14/12/2025,69857,5903,16725
2250,LungStrong,LinkedIn,15/11/2025,197653,5812,32988
2251,LungStrong,LinkedIn,14/04/2025,165185,6935,10893
2252,LungStrong,YouTube,26/04/2025,117411,5508,32294
2253,CancerCare,LinkedIn,07/03/2025,211243,4242,15849
2254,HeartAware,Google,26/04/2025,99113,5551,29494
2255,CancerCare,LinkedIn,10/02/2025,138599,4327,20604
2256,Diabetes Plus,Facebook,01/01/2025,239187,7925,30288
2257,Diabetes Plus,LinkedIn,28/04/2025,234181,5491,28268
2258,LungStrong,Google,26/06/2025,85490,5123,16963
2259,LungStrong,Facebook,11/04/2025,73048,6149,30651
2260,HeartAware,YouTube,23/04/2025,66043,3133,29425
2261,HeartAware,YouTube,21/05/2025,241804,3381,32055
2262,Diabetes Plus,YouTube,18/10/2025,174492,5670,24914
2263,LungStrong,YouTube,17/10/2025,191801,3044,22159
2264,LungStrong,YouTube,29/06/2025,61048,2035,18613
2265,LungStrong,YouTube,20/10/2025,165695,2753,10163
2266,LungStrong,Google,13/04/2025,54269,3904,27425
2267,Diabetes Plus,Google,14/01/2025,160711,3127,31468
2268,LungStrong,YouTube,21/12/2025,117131,6920,20574
2269,LungStrong,Google,05/11/2025,154006,4008,28549
2270,Diabetes Plus,Google,16/06/2025,88502,7679,12137
2271,CancerCare,YouTube,15/07/2025,158883,1378,16013
2272,LungStrong,YouTube,20/05/2025,244767,6553,33963
2273,CancerCare,YouTube,16/11/2025,234603,7670,7004
2274,Diabetes Plus,Facebook,05/09/2025,199657,7812,28041
2275,CancerCare,YouTube,26/10/2025,92188,1171,16764
2276,Diabetes Plus,Google,16/01/2025,112353,5783,26233
2277,LungStrong,Facebook,15/02/2025,113585,6336,10679
2278,LungStrong,YouTube,17/09/2025,121788,3491,34402
2279,HeartAware,Google,17/02/2025,51086,7927,7358
2280,LungStrong,YouTube,03/12/2025,208530,1616,31002
2281,LungStrong,LinkedIn,09/10/2025,129546,6649,33824
2282,LungStrong,YouTube,15/12/2025,178447,4935,16047
2283,LungStrong,YouTube,16/04/2025,247870,4521,33478
2284,CancerCare,YouTube,23/10/2025,59545,1050,19831
2285,HeartAware,YouTube,05/04/2025,217790,3951,33165
2286,HeartAware,YouTube,25/06/2025,68995,6084,5939
2287,HeartAware,Facebook,03/08/2025,145423,1640,13473
2288,LungStrong,LinkedIn,20/01/2025,109917,1354,20578
2289,LungStrong,YouTube,22/10/2025,221412,5863,9715
2290,HeartAware,LinkedIn,29/08/2025,221328,1754,33054
2291,LungStrong,Google,15/02/2025,191705,5202,24687
2292,Diabetes Plus,YouTube,28/08/2025,213231,2672,33064
2293,LungStrong,YouTube,07/11/2025,80423,2048,17040
2294,CancerCare,YouTube,12/07/2025,127808,1984,28133
2295,CancerCare,Facebook,19/01/2025,131737,5903,29089
2296,HeartAware,Google,02/08/2025,98148,7875,30222
2297,LungStrong,YouTube,16/03/2025,59324,5044,18412
2298,LungStrong,Google,19/10/2025,248526,3654,6756
2299,LungStrong,YouTube,02/11/2025,233723,2836,25322
2300,CancerCare,YouTube,15/09/2025,96967,6002,32168
2301,Diabetes Plus,YouTube,25/10/2025,140471,7513,23511
2302,LungStrong,LinkedIn,03/06/2025,125829,3323,8422
2303,CancerCare,Facebook,19/05/2025,151279,5063,32615
2304,HeartAware,Google,07/08/2025,69958,3714,22125
2305,HeartAware,LinkedIn,13/12/2025,221835,5525,21173
2306,HeartAware,Google,06/06/2025,201048,1084,14593
2307,LungStrong,Google,18/10/2025,169840,3526,13973
2308,HeartAware,Facebook,24/03/2025,114155,1218,7819
2309,LungStrong,Facebook,15/04/2025,112067,4031,16890
2310,LungStrong,Google,03/04/2025,54403,7660,11150
2311,CancerCare,YouTube,21/11/2025,88182,2331,24357
2312,LungStrong,YouTube,22/04/2025,115933,6173,10485
2313,CancerCare,YouTube,24/04/2025,127450,2691,6718
2314,CancerCare,Google,12/09/2025,170747,5028,33139
2315,CancerCare,YouTube,20/10/2025,241002,7925,16368
2316,CancerCare,YouTube,09/05/2025,151242,2164,7139
2317,LungStrong,LinkedIn,17/11/2025,218522,3480,21977
2318,HeartAware,Facebook,25/09/2025,236302,1008,27332
2319,HeartAware,YouTube,22/12/2025,114340,4070,30949
2320,CancerCare,YouTube,11/10/2025,128573,1937,26092
2321,LungStrong,LinkedIn,24/10/2025,109190,5522,6583
2322,Diabetes Plus,YouTube,03/06/2025,247520,3795,28999
2323,LungStrong,YouTube,03/07/2025,59027,7470,6670
2324,CancerCare,YouTube,25/05/2025,223882,6726,16796
2325,LungStrong,Facebook,21/12/2025,240820,4127,30166
2326,HeartAware,YouTube,29/06/2025,102822,1998,32051
2327,LungStrong,YouTube,15/06/2025,189612,6117,34354
2328,CancerCare,YouTube,23/05/2025,75528,4116,9682
2329,CancerCare,YouTube,09/11/2025,117205,7062,34743
2330,Diabetes Plus,LinkedIn,16/09/2025,88413,1109,14663
2331,Diabetes Plus,Google,22/07/2025,59201,4236,23532
2332,LungStrong,Google,03/04/2025,131912,3144,13386
2333,LungStrong,LinkedIn,24/10/2025,121688,7493,17884
2334,LungStrong,Facebook,20/04/2025,207850,2566,33140
2335,LungStrong,YouTube,01/02/2025,243017,4531,16297
2336,Diabetes Plus,YouTube,09/08/2025,163632,7328,11479
2337,LungStrong,LinkedIn,16/12/2025,159469,5124,34487
2338,LungStrong,LinkedIn,05/06/2025,149038,7824,18901
2339,Diabetes Plus,LinkedIn,27/10/2025,93271,3060,28281
2340,LungStrong,YouTube,09/07/2025,104371,1117,30840
2341,Diabetes Plus,YouTube,15/08/2025,204719,7743,26296
2342,HeartAware,Google,16/08/2025,185336,2387,5550
2343,LungStrong,Google,27/03/2025,221091,3655,29145
2344,HeartAware,YouTube,13/01/2025,101827,3558,13905
2345,LungStrong,Google,29/06/2025,194146,4304,31774
2346,Diabetes Plus,Google,24/03/2025,221665,7161,21287
2347,HeartAware,Google,05/12/2025,148637,3331,25543
2348,LungStrong,YouTube,05/02/2025,106659,1161,7082
2349,Diabetes Plus,Facebook,05/07/2025,169750,4991,20020
2350,LungStrong,YouTube,23/10/2025,139455,5811,23115
2351,LungStrong,Facebook,08/02/2025,137698,1278,19032
2352,Diabetes Plus,Facebook,14/11/2025,197139,3993,6449
2353,LungStrong,LinkedIn,17/07/2025,69173,7427,23308
2354,LungStrong,LinkedIn,08/10/2025,129263,7739,16919
2355,HeartAware,YouTube,18/01/2025,247992,3389,20088
2356,Diabetes Plus,YouTube,16/07/2025,127251,7435,8626
2357,LungStrong,Facebook,19/06/2025,191077,1205,7868
2358,LungStrong,Google,15/10/2025,174979,2137,13282
2359,LungStrong,LinkedIn,03/12/2025,217850,3490,8277
2360,LungStrong,YouTube,10/04/2025,204713,6376,28427
2361,Diabetes Plus,YouTube,16/12/2025,102213,1347,10964
2362,LungStrong,Google,02/10/2025,221427,7235,10929
2363,CancerCare,Google,19/09/2025,112264,2099,16948
2364,LungStrong,Google,21/12/2025,233052,3845,7909
2365,HeartAware,Google,12/12/2025,139098,6217,12114
2366,LungStrong,YouTube,14/06/2025,110719,4445,29122
2367,LungStrong,Google,13/06/2025,151233,7880,25417
2368,LungStrong,YouTube,14/08/2025,201330,3776,9575
2369,LungStrong,Facebook,28/01/2025,55701,6510,32856
2370,Diabetes Plus,Google,06/03/2025,90736,1375,8473
2371,HeartAware,LinkedIn,20/08/2025,71206,2355,6691
2372,LungStrong,YouTube,07/08/2025,210454,7658,8545
2373,Diabetes Plus,LinkedIn,15/05/2025,214474,3042,32314
2374,LungStrong,YouTube,16/06/2025,210060,2195,20632
2375,HeartAware,YouTube,29/04/2025,80229,6753,30465
2376,LungStrong,Google,21/06/2025,233665,4921,21219
2377,LungStrong,Google,29/04/2025,201653,2489,12176
2378,HeartAware,YouTube,31/03/2025,192811,5262,12577
2379,CancerCare,Google,13/10/2025,106675,3282,30826
2380,CancerCare,YouTube,27/02/2025,53260,2323,30455
2381,CancerCare,YouTube,20/02/2025,221033,7294,17582
2382,LungStrong,Google,02/03/2025,229801,7926,25201
2383,LungStrong,Google,08/02/2025,157926,6218,5809
2384,Diabetes Plus,Google,27/04/2025,197246,7706,5639
2385,Diabetes Plus,Facebook,07/05/2025,92973,7724,17597
2386,Diabetes Plus,Google,18/06/2025,190769,6099,14501
2387,LungStrong,YouTube,02/09/2025,113311,1633,24539
2388,Diabetes Plus,Google,22/03/2025,230563,2909,9044
2389,Diabetes Plus,YouTube,20/07/2025,173617,3030,23130
2390,LungStrong,YouTube,03/10/2025,161618,2398,15272
2391,LungStrong,LinkedIn,21/06/2025,81881,5010,22566
2392,LungStrong,LinkedIn,05/02/2025,89555,1909,13527
2393,Diabetes Plus,YouTube,09/11/2025,176385,6362,20296
2394,HeartAware,YouTube,25/10/2025,141459,6457,22396
2395,LungStrong,YouTube,23/10/2025,187796,6552,15505
2396,LungStrong,Google,11/12/2025,95613,5791,8897
2397,HeartAware,Google,09/06/2025,118667,1554,25381
2398,LungStrong,LinkedIn,11/12/2025,57163,6094,11398
2399,CancerCare,YouTube,30/09/2025,246621,6424,26013
2400,HeartAware,Google,21/06/2025,95071,1087,16041
2401,Diabetes Plus,Facebook,13/02/2025,212026,3294,10654
2402,CancerCare,YouTube,18/04/2025,85473,5532,33846
2403,LungStrong,YouTube,15/02/2025,153264,7171,13153
2404,Diabetes Plus,YouTube,20/02/2025,222344,2299,21651
2405,LungStrong,Facebook,25/07/2025,78255,4792,19543
2406,LungStrong,YouTube,27/09/2025,159256,1241,5300
2407,HeartAware,LinkedIn,25/04/2025,228339,7288,11289
2408,Diabetes Plus,YouTube,23/01/2025,80179,4033,12629
2409,CancerCare,Facebook,09/06/2025,158273,4422,32470
2410,HeartAware,YouTube,29/06/2025,123194,1794,6714
2411,LungStrong,Google,22/03/2025,172194,3475,33365
2412,HeartAware,LinkedIn,30/12/2025,120927,6678,33822
2413,Diabetes Plus,Facebook,06/10/2025,164820,4641,20197
2414,LungStrong,YouTube,12/08/2025,70951,3350,26686
2415,LungStrong,YouTube,05/06/2025,137241,2374,7447
2416,LungStrong,LinkedIn,15/07/2025,131128,3904,22958
2417,LungStrong,YouTube,21/02/2025,229568,2585,32414
2418,LungStrong,YouTube,26/05/2025,185260,4845,16575
2419,HeartAware,Google,13/09/2025,62733,5359,7975
2420,CancerCare,YouTube,09/11/2025,189948,1648,17638
2421,HeartAware,YouTube,09/03/2025,106935,7108,34008
2422,Diabetes Plus,YouTube,07/09/2025,53584,4905,18310
2423,LungStrong,Facebook,10/07/2025,156688,4453,8049
2424,CancerCare,YouTube,27/10/2025,60975,6508,27300
2425,LungStrong,YouTube,30/03/2025,55906,5965,30732
2426,HeartAware,YouTube,21/03/2025,74350,5103,14339
2427,CancerCare,YouTube,21/07/2025,111525,4930,29527
2428,Diabetes Plus,Google,10/04/2025,92763,2849,26741
2429,LungStrong,Facebook,23/02/2025,149942,1765,29285
2430,CancerCare,Facebook,05/11/2025,220473,7014,22162
2431,Diabetes Plus,Facebook,23/05/2025,83863,6858,32196
2432,LungStrong,Google,02/06/2025,225406,4985,28852
2433,Diabetes Plus,YouTube,29/03/2025,188217,1097,8316
2434,LungStrong,Google,05/04/2025,153200,1229,5737
2435,HeartAware,YouTube,09/01/2025,167299,3866,19615
2436,LungStrong,Facebook,30/09/2025,61467,1465,12299
2437,LungStrong,Facebook,06/09/2025,96925,4636,13404
2438,Diabetes Plus,LinkedIn,04/12/2025,122419,6061,17802
2439,LungStrong,LinkedIn,14/11/2025,176590,6896,33157
2440,LungStrong,Facebook,25/10/2025,143225,7977,33175
2441,HeartAware,Google,08/04/2025,122037,4266,34764
2442,Diabetes Plus,Google,06/08/2025,160779,5553,34673
2443,HeartAware,YouTube,31/03/2025,183707,2109,28002
2444,CancerCare,Google,10/12/2025,87606,3527,27988
2445,LungStrong,Facebook,09/12/2025,112836,6111,18363
2446,HeartAware,Google,05/09/2025,181044,5806,31926
2447,HeartAware,LinkedIn,07/04/2025,110389,4091,24472
2448,LungStrong,Facebook,09/03/2025,155888,3948,12990
2449,Diabetes Plus,YouTube,14/04/2025,245110,4675,29886
2450,Diabetes Plus,YouTube,18/12/2025,106856,3473,32288
2451,LungStrong,LinkedIn,06/01/2025,61771,1741,7383
2452,Diabetes Plus,YouTube,11/08/2025,202106,2433,30419
2453,Diabetes Plus,Google,06/11/2025,156282,2775,11075
2454,Diabetes Plus,Facebook,20/08/2025,248267,2478,17550
2455,CancerCare,YouTube,19/05/2025,58797,3161,32279
2456,Diabetes Plus,LinkedIn,24/07/2025,245693,1967,21323
2457,LungStrong,Facebook,20/02/2025,78060,5715,26499
2458,LungStrong,Facebook,05/12/2025,142772,5198,21493
2459,CancerCare,YouTube,31/07/2025,242533,4939,24327
2460,HeartAware,YouTube,17/01/2025,200931,3354,7565
2461,Diabetes Plus,YouTube,05/01/2025,196550,5136,25670
2462,Diabetes Plus,YouTube,25/01/2025,162681,5705,24922
2463,LungStrong,Google,28/12/2025,72433,5514,25306
2464,LungStrong,Google,12/02/2025,168855,4560,15904
2465,Diabetes Plus,YouTube,10/09/2025,148446,4469,5370
2466,LungStrong,LinkedIn,22/06/2025,211703,6378,32274
2467,Diabetes Plus,YouTube,14/01/2025,202250,6647,18508
2468,HeartAware,Facebook,15/04/2025,184999,3835,31310
2469,HeartAware,YouTube,05/07/2025,121053,6782,18817
2470,CancerCare,Google,13/07/2025,246518,1569,31363
2471,HeartAware,Google,04/01/2025,81149,2413,20630
2472,Diabetes Plus,YouTube,03/01/2025,99211,1413,20343
2473,LungStrong,YouTube,02/10/2025,243145,6019,10294
2474,LungStrong,LinkedIn,29/12/2025,81633,5045,17859
2475,LungStrong,YouTube,29/05/2025,91882,4995,20626
2476,Diabetes Plus,YouTube,30/09/2025,168648,1751,31277
2477,CancerCare,Facebook,07/07/2025,233898,1092,12333
2478,CancerCare,YouTube,09/03/2025,75556,4313,32681
2479,LungStrong,YouTube,01/12/2025,142530,5815,7263
2480,HeartAware,LinkedIn,26/11/2025,81471,4906,30813
2481,LungStrong,YouTube,06/11/2025,241746,1570,34028
2482,Diabetes Plus,YouTube,06/01/2025,119064,1628,33790
2483,LungStrong,LinkedIn,16/05/2025,154045,7226,17944
2484,HeartAware,YouTube,05/11/2025,150306,7002,33273
2485,LungStrong,YouTube,18/10/2025,75831,3443,13110
2486,LungStrong,YouTube,11/07/2025,162450,3420,8795
2487,LungStrong,YouTube,22/08/2025,244861,5628,19123
2488,CancerCare,YouTube,17/10/2025,211808,4233,6962
2489,LungStrong,YouTube,02/02/2025,229383,5101,9592
2490,Diabetes Plus,Google,27/11/2025,101993,5816,25124
2491,CancerCare,Google,25/04/2025,192965,5793,32641
2492,Diabetes Plus,YouTube,25/06/2025,103255,5061,8858
2493,HeartAware,Facebook,09/11/2025,230362,4909,7838
2494,Diabetes Plus,Google,18/03/2025,60014,1849,31270
2495,HeartAware,YouTube,11/11/2025,228972,5963,29141
2496,LungStrong,YouTube,15/09/2025,163633,3385,9220
2497,Diabetes Plus,YouTube,05/09/2025,148437,4122,13108
2498,LungStrong,YouTube,20/09/2025,176516,5976,29755
2499,LungStrong,Facebook,31/07/2025,146769,2638,9979
2500,Diabetes Plus,YouTube,23/06/2025,67101,2716,19879
2501,LungStrong,Google,23/07/2025,204339,4251,10517
2502,HeartAware,LinkedIn,27/05/2025,183839,2347,33334
2503,LungStrong,YouTube,09/08/2025,144492,7492,19099
2504,LungStrong,Google,27/03/2025,187434,1365,18596
2505,LungStrong,Google,19/11/2025,101629,3437,34059
2506,CancerCare,YouTube,03/02/2025,101087,5139,11687
2507,CancerCare,YouTube,21/09/2025,52733,5058,14712
2508,Diabetes Plus,YouTube,12/01/2025,55125,4932,12929
2509,LungStrong,YouTube,18/10/2025,179379,3484,17043
2510,HeartAware,Facebook,03/04/2025,70439,3422,31898
2511,CancerCare,LinkedIn,09/03/2025,229297,3383,14364
2512,HeartAware,YouTube,17/11/2025,128708,2451,12836
2513,LungStrong,YouTube,29/06/2025,107563,3923,7916
2514,Diabetes Plus,YouTube,01/11/2025,84955,6005,32176
2515,HeartAware,YouTube,15/10/2025,182974,4545,10604
2516,CancerCare,Facebook,27/06/2025,122941,6574,9334
2517,Diabetes Plus,Facebook,30/01/2025,246334,2075,16415
2518,CancerCare,YouTube,15/01/2025,99720,3352,25032
2519,CancerCare,Facebook,21/02/2025,71230,7763,9264
2520,CancerCare,Google,19/12/2025,74347,5368,22649
2521,Diabetes Plus,YouTube,21/06/2025,126044,4557,22270
2522,Diabetes Plus,YouTube,15/02/2025,197540,4408,14148
2523,CancerCare,LinkedIn,03/07/2025,221393,6393,7662
2524,HeartAware,LinkedIn,18/01/2025,162045,5829,17379
2525,LungStrong,YouTube,07/02/2025,64793,6032,27447
2526,LungStrong,YouTube,02/03/2025,187118,7125,11129
2527,LungStrong,Google,31/12/2025,203382,5440,28939
2528,Diabetes Plus,YouTube,27/08/2025,225657,6201,33651
2529,HeartAware,Facebook,26/04/2025,217971,5561,32384
2530,LungStrong,YouTube,14/08/2025,60504,6916,27219
2531,HeartAware,YouTube,04/10/2025,176934,6303,20092
2532,LungStrong,YouTube,29/09/2025,64647,6751,24568
2533,HeartAware,Google,25/08/2025,82210,5803,13461
2534,HeartAware,Google,16/09/2025,169532,7007,20862
2535,LungStrong,YouTube,22/03/2025,247335,4631,19392
2536,CancerCare,YouTube,02/10/2025,56636,7855,30853
2537,HeartAware,YouTube,20/01/2025,241410,5113,6348
